261362,"N",2.31,0.42,3.8,71.0,1.0
100653,"N",0.18,-0.22,7.92,123.0,1.0
334714,"C",0.37,0.28,0.85,87.0,1.0
470945,"H",-0.01,-0.1,0.65,92.0,1.0
385167,"H",-0.08,-0.08,0.53,123.0,1.0
374548,"N",-0.99,-0.31,3.15,91.0,1.0
444410,"N",-0.34,0.02,3.05,152.0,1.0
350982,"H",-0.02,-0.02,0.69,72.0,1.0
238413,"N",-0.02,1.15,3.97,82.0,1.0
276068,"H",-0.24,-0.24,0.29,41.0,1.0
456290,"H",-0.05,-0.12,0.93,185.0,1.0
349584,"H",-0.04,0.03,0.35,50.0,1.0
359972,"N",0.05,0.5,3.28,51.0,1.0
460944,"C",1.83,1.86,2.64,160.0,0.0
424342,"H",-0.27,-0.19,0.67,29.0,1.0
15694,"N",0.04,1.2,4.34,118.0,1.0
383858,"H",-0.05,0.04,0.7,56.0,1.0
319279,"H",-0.17,-0.12,0.49,108.0,1.0
116141,"H",0.17,0.03,0.74,130.0,1.0
64347,"H",-0.06,-0.28,0.62,29.0,1.0
88076,"H",0.05,-0.03,0.67,133.0,1.0
95722,"H",-0.03,-0.16,0.65,62.0,1.0
64273,"N",-0.3,0.6,3.15,61.0,1.0
161233,"H",-0.25,-0.16,0.5,32.0,1.0
332018,"C",-0.49,-0.06,1.11,126.0,1.0
214302,"H",0.05,0.08,0.66,48.0,1.0
217963,"H",-0.04,-0.06,0.5,116.0,1.0
427292,"H",-0.04,0.05,0.6,50.0,1.0
425776,"C",0.04,-0.73,9.84,148.0,0.0
203186,"H",0.05,0.02,0.52,90.0,1.0
307476,"H",0.18,0.15,0.39,34.0,1.0
479248,"N",-2.27,0.45,4.05,88.0,1.0
290027,"C",-2.37,-2.69,1.2,113.0,0.0
390775,"N",-0.01,0.59,4.11,107.0,1.0
18977,"C",0.15,-0.04,1.07,116.0,1.0
389829,"H",-0.18,-0.24,0.62,189.0,1.0
161022,"N",0.41,0.02,4.12,61.0,1.0
11424,"N",-3.43,-3.25,3.82,95.0,1.0
123403,"H",-0.07,-0.02,0.43,55.0,1.0
162947,"H",0.09,0.05,0.53,91.0,1.0
452047,"H",0.13,-0.14,0.51,84.0,1.0
349350,"N",-0.18,0.45,9.48,159.0,1.0
204512,"C",0.21,0.37,1.1,71.0,1.0
338520,"H",-0.13,-0.19,0.65,150.0,1.0
151597,"C",0.14,0.4,1.46,26.0,1.0
139359,"H",-0.06,-0.03,0.57,62.0,1.0
431088,"C",-0.09,-0.03,1.45,135.0,1.0
422714,"H",-0.07,-0.12,0.58,131.0,1.0
468817,"C",0.13,-0.11,1.06,94.0,1.0
356841,"C",0.16,-0.06,1.32,82.0,1.0
324387,"H",-0.04,-0.05,0.57,129.0,1.0
442484,"C",-0.16,-0.75,5.34,99.0,0.0
76436,"N",-0.7,-0.68,3.14,140.0,1.0
354955,"H",-0.03,-0.02,0.26,20.0,1.0
52633,"H",0.11,0.3,0.66,35.0,1.0
95098,"N",-0.75,-0.11,3.27,44.0,1.0
31491,"N",0.1,0.2,2.86,175.0,1.0
85295,"C",-0.1,-0.31,1.55,138.0,1.0
403167,"N",0.43,0.74,3.62,127.0,1.0
196824,"N",0.44,0.56,3.46,28.0,1.0
232712,"H",0.03,-0.01,0.6,84.0,1.0
181525,"H",0.01,-0.07,0.56,88.0,1.0
281878,"H",-0.16,-0.08,0.39,30.0,1.0
338221,"H",0.04,-0.01,0.58,65.0,1.0
333414,"N",-0.19,0.1,3.08,44.0,1.0
88426,"H",-0.03,0.04,0.65,73.0,1.0
436876,"C",-0.24,0.04,1.6,67.0,1.0
58884,"H",0.1,-0.18,0.48,31.0,1.0
333757,"H",0.02,-0.07,0.62,24.0,1.0
239339,"H",-0.1,-0.17,0.76,92.0,1.0
307607,"C",0.26,0.31,0.85,16.0,1.0
349736,"H",0.09,-0.06,0.58,93.0,1.0
103990,"H",0.22,0.15,1.33,63.0,1.0
472324,"N",2.53,-1.09,6.83,80.0,1.0
31119,"N",0.17,0.77,3.34,74.0,1.0
283462,"H",-0.02,-0.07,0.81,172.0,1.0
327667,"H",0.07,0.01,0.58,91.0,1.0
41380,"H",-0.13,-0.02,0.5,66.0,1.0
155400,"C",0.21,0.27,1.03,69.0,1.0
347445,"C",0.17,0.41,1.22,75.0,1.0
435897,"N",-1.21,0.11,5.01,112.0,1.0
266540,"N",0.87,1.75,3.95,90.0,1.0
230056,"N",0.05,-0.26,4.96,145.0,1.0
354138,"N",-1.46,1.2,4.07,64.0,1.0
117222,"H",-0.17,-0.01,0.48,50.0,1.0
424672,"N",-1.52,-0.1,2.98,24.0,1.0
469257,"C",0.55,0.49,1.52,49.0,1.0
400184,"N",-1.35,-1.02,4.14,90.0,1.0
168028,"C",-0.08,-0.13,1.34,132.0,1.0
399843,"H",0.06,0.08,0.44,43.0,1.0
153663,"N",-0.06,0.06,3.37,27.0,1.0
14150,"N",0.01,-0.03,3.61,69.0,1.0
114997,"N",-0.77,-0.33,4.27,71.0,1.0
66366,"N",-0.08,0.02,4.07,177.0,1.0
120239,"C",0.32,0.3,1.62,113.0,1.0
419299,"N",-0.26,0.69,3.79,203.0,1.0
189845,"C",0.58,0.45,1.09,61.0,1.0
388515,"C",-0.3,-0.17,1.24,54.0,1.0
149244,"C",0.11,-0.09,1.38,110.0,1.0
294616,"C",-1.96,-2.5,2.01,89.0,0.0
239865,"N",0.83,-0.22,3.17,89.0,1.0
358187,"N",-0.3,0.12,3.72,110.0,1.0
222926,"C",0.44,0.29,1.15,74.0,1.0
6329,"H",0.14,0.0,0.74,60.0,1.0
165459,"H",0.03,-0.09,0.52,58.0,1.0
267205,"H",0.14,-0.02,0.61,117.0,1.0
136762,"C",-2.22,-2.07,1.56,22.0,0.0
295282,"N",-0.64,0.36,3.53,36.0,1.0
158563,"H",0.02,-0.06,0.59,85.0,1.0
464843,"N",-1.3,-0.43,4.03,83.0,1.0
226112,"C",0.02,-0.23,1.1,92.0,1.0
395511,"N",-1.12,0.44,4.11,36.0,1.0
424817,"H",-0.26,-0.09,0.62,78.0,1.0
11887,"C",0.08,0.16,1.1,132.0,1.0
220713,"N",-0.82,0.2,3.76,47.0,1.0
177618,"N",0.22,-0.38,4.04,79.0,1.0
449652,"C",0.17,0.27,1.0,100.0,1.0
130686,"C",0.07,-0.02,1.84,82.0,1.0
426707,"N",0.19,-0.25,2.3,110.0,1.0
355807,"N",1.09,0.0,3.73,59.0,1.0
177899,"N",-0.13,-0.06,3.89,105.0,1.0
318109,"N",0.72,-0.47,3.19,66.0,1.0
344012,"H",-0.39,-0.41,0.81,30.0,1.0
316773,"H",0.01,-0.04,0.59,33.0,1.0
244629,"N",0.87,0.82,4.47,66.0,1.0
272296,"C",0.09,0.05,0.96,83.0,1.0
192107,"C",0.37,0.02,1.32,69.0,1.0
176030,"C",0.13,-0.23,1.43,82.0,1.0
185023,"N",0.02,0.13,4.18,74.0,1.0
25146,"H",0.02,-0.15,0.68,100.0,1.0
352801,"H",0.1,-0.1,0.56,93.0,1.0
257618,"H",-0.02,-0.08,0.52,119.0,1.0
342516,"C",-0.11,0.0,1.5,123.0,1.0
453785,"C",-0.02,0.03,1.59,81.0,1.0
102795,"N",0.35,1.02,3.12,74.0,1.0
333568,"C",0.22,0.51,1.3,40.0,1.0
247032,"H",-0.13,-0.19,0.48,63.0,1.0
194550,"C",0.16,0.23,1.32,37.0,1.0
456497,"H",0.01,0.04,0.67,86.0,1.0
478884,"N",1.16,0.84,3.82,82.0,1.0
142539,"H",0.0,-0.02,0.53,93.0,1.0
198490,"H",-0.26,-0.16,0.61,64.0,1.0
80904,"H",0.14,-0.01,0.7,45.0,1.0
299506,"H",-0.18,-0.15,0.65,162.0,1.0
238372,"C",-4.83,-4.63,0.61,37.0,0.0
447522,"N",0.15,0.39,2.62,126.0,1.0
429113,"H",0.07,-0.0,0.68,164.0,1.0
16678,"H",-0.13,-0.01,0.53,38.0,1.0
239957,"N",-0.42,0.08,3.29,89.0,1.0
141570,"H",-0.03,-0.21,0.6,79.0,1.0
424562,"C",0.01,-0.13,1.43,31.0,1.0
306412,"H",-0.06,-0.15,0.51,80.0,1.0
264822,"N",0.78,0.71,3.61,100.0,1.0
87059,"C",0.15,-0.14,1.49,184.0,1.0
87802,"H",-0.07,0.01,0.53,64.0,1.0
335018,"N",-0.25,-0.5,1.74,62.0,1.0
479541,"H",-0.11,0.08,0.29,22.0,1.0
415459,"H",0.14,0.01,0.54,74.0,1.0
438100,"C",0.19,0.01,1.57,112.0,1.0
406651,"H",0.07,0.01,0.57,76.0,1.0
280901,"C",0.05,-0.11,1.19,80.0,1.0
229889,"H",-0.04,0.03,0.87,155.0,1.0
474509,"C",0.21,0.1,1.41,120.0,1.0
52263,"N",-0.28,-1.1,4.31,341.0,1.0
171099,"N",0.11,-0.53,4.33,103.0,1.0
294462,"H",0.05,-0.02,0.4,60.0,1.0
441916,"H",0.23,0.02,0.59,35.0,1.0
153975,"H",-0.05,-0.23,0.57,31.0,1.0
11887,"H",0.04,-0.05,0.48,129.0,1.0
329721,"C",-0.39,-1.44,1.11,30.0,1.0
398317,"H",-0.17,-0.17,0.59,73.0,1.0
362489,"H",0.03,0.04,0.75,50.0,1.0
363911,"H",-0.27,-0.2,0.17,49.0,1.0
23642,"N",0.62,-0.64,2.95,122.0,1.0
473317,"H",0.05,0.01,0.44,112.0,1.0
237183,"H",-0.12,-0.12,0.71,143.0,1.0
83486,"C",-2.41,-2.59,1.55,69.0,0.0
341753,"H",0.01,-0.1,0.51,72.0,1.0
55077,"N",-1.06,-0.53,3.53,132.0,1.0
220939,"N",-0.75,-0.36,2.8,135.0,1.0
229806,"C",-2.21,-2.47,1.14,81.0,0.0
453702,"N",-0.25,0.19,3.88,82.0,1.0
471754,"H",0.07,0.07,0.58,87.0,1.0
471140,"H",0.01,-0.17,0.47,62.0,1.0
232809,"N",0.82,0.87,4.01,95.0,1.0
335217,"C",-0.25,0.0,1.15,52.0,1.0
295282,"H",-0.26,-0.26,0.62,36.0,1.0
290733,"H",-0.12,-0.04,0.53,86.0,1.0
150457,"H",0.1,0.02,0.73,89.0,1.0
227719,"C",0.64,0.04,1.35,121.0,1.0
116039,"H",-0.07,-0.02,0.6,92.0,1.0
79000,"H",-0.03,0.05,0.49,72.0,1.0
349350,"H",-0.07,0.65,8.51,159.0,1.0
386007,"H",-0.01,0.0,0.31,99.0,1.0
393840,"H",-0.11,-0.14,0.7,98.0,1.0
209395,"C",0.24,-0.02,1.17,57.0,1.0
256258,"C",0.03,-0.04,1.17,86.0,1.0
282353,"H",-0.07,-0.12,0.52,93.0,1.0
14925,"H",-0.05,-0.05,0.49,68.0,1.0
179156,"N",-1.07,-0.15,3.5,96.0,1.0
26412,"H",-0.01,-0.03,0.59,84.0,1.0
158282,"C",-0.07,-0.36,1.23,92.0,1.0
25400,"H",0.14,0.18,0.57,173.0,1.0
205292,"N",1.25,-0.67,3.31,23.0,1.0
238626,"H",0.09,0.06,0.52,33.0,1.0
236063,"N",-4.03,-0.33,4.42,112.0,1.0
31392,"H",0.24,-0.02,0.58,93.0,1.0
187636,"N",-1.47,-0.27,4.0,94.0,1.0
157871,"N",-1.25,-0.17,3.9,106.0,1.0
103208,"N",-0.19,-0.43,3.33,139.0,1.0
289386,"C",-0.1,-0.04,0.98,85.0,1.0
265304,"H",0.06,0.04,0.65,78.0,1.0
233164,"C",0.16,0.06,1.25,116.0,1.0
168734,"N",-0.05,0.21,3.17,41.0,1.0
258594,"H",0.02,0.12,0.64,129.0,1.0
491248,"H",-0.19,-0.06,0.51,85.0,1.0
121014,"N",-0.12,-0.62,3.9,122.0,1.0
350748,"N",0.44,-0.28,3.17,55.0,1.0
222442,"N",-0.9,-0.02,2.91,67.0,1.0
173542,"C",-1.82,-2.26,1.09,52.0,0.0
171351,"N",1.65,1.1,4.8,99.0,1.0
233810,"H",-0.35,-0.07,0.74,55.0,1.0
169472,"C",-0.12,-0.25,1.26,104.0,1.0
227528,"N",-1.4,-1.32,2.59,35.0,1.0
257959,"H",-0.09,-0.12,0.49,90.0,1.0
359901,"H",0.02,0.06,0.42,67.0,1.0
476820,"N",-2.15,1.57,6.18,17.0,1.0
57042,"C",-0.09,-0.25,1.36,87.0,1.0
367376,"H",-0.22,-0.23,0.21,24.0,1.0
38820,"N",0.72,2.28,4.2,99.0,1.0
156226,"C",-0.05,0.35,1.01,84.0,1.0
223217,"C",-0.17,0.07,1.06,115.0,1.0
337947,"C",0.11,0.22,1.27,83.0,1.0
349584,"N",0.61,0.39,1.63,51.0,1.0
216552,"N",0.23,0.07,2.79,76.0,1.0
92987,"H",-0.64,0.07,0.78,33.0,1.0
391170,"H",-0.08,-0.04,0.61,51.0,1.0
222514,"N",-0.53,0.12,3.39,144.0,1.0
113108,"C",-0.7,-0.91,1.2,104.0,1.0
177014,"N",0.92,-0.18,4.32,57.0,1.0
149930,"N",-1.16,0.29,3.68,30.0,1.0
55718,"C",-0.18,-0.27,1.15,179.0,1.0
125492,"H",0.03,-0.15,0.59,69.0,1.0
436091,"H",0.03,0.03,0.57,109.0,1.0
367299,"N",0.05,0.83,4.13,73.0,1.0
130374,"H",-0.15,-0.09,0.48,63.0,1.0
107893,"N",1.8,0.52,4.21,148.0,1.0
387223,"C",0.47,0.19,0.95,65.0,1.0
442220,"C",-0.56,-0.54,0.68,39.0,1.0
111325,"H",0.03,0.01,0.5,82.0,1.0
18133,"H",0.06,-0.04,0.51,53.0,1.0
189436,"N",-0.73,-0.42,3.41,93.0,1.0
169358,"N",-0.93,-0.18,4.0,99.0,1.0
119320,"C",-0.26,-0.06,1.4,143.0,1.0
238626,"C",-1.37,-0.87,1.27,33.0,0.0
111182,"H",-0.08,-0.04,0.62,49.0,1.0
218211,"N",0.69,0.77,4.15,109.0,1.0
87014,"H",0.02,0.02,0.42,41.0,1.0
167106,"H",-0.05,-0.12,0.49,94.0,1.0
183467,"H",0.01,-0.02,0.75,129.0,1.0
187145,"H",0.02,-0.11,0.51,59.0,1.0
183347,"C",0.18,-0.21,1.32,119.0,1.0
60244,"H",-0.01,0.03,0.6,88.0,1.0
154201,"N",-0.21,0.13,4.1,122.0,1.0
133309,"N",-0.61,0.01,4.7,147.0,1.0
442220,"H",-0.02,-0.02,0.26,40.0,1.0
144153,"H",-0.05,-0.08,0.62,75.0,1.0
78328,"C",-0.03,-0.2,1.75,181.0,1.0
373765,"H",0.17,0.04,0.53,105.0,1.0
177715,"H",-0.01,0.02,0.52,63.0,1.0
152894,"N",1.09,0.32,3.4,31.0,1.0
9649,"H",0.04,0.0,0.59,85.0,1.0
196542,"C",0.41,0.1,1.67,120.0,1.0
317333,"C",0.2,0.04,1.7,56.0,1.0
263209,"H",0.08,-0.08,0.58,101.0,1.0
414839,"C",0.5,0.32,1.23,69.0,1.0
144897,"N",1.26,-0.0,3.88,98.0,1.0
216177,"C",-0.14,0.08,1.35,84.0,1.0
431223,"C",0.05,-0.0,1.44,228.0,1.0
305636,"C",-0.36,-0.31,0.83,39.0,1.0
176283,"C",0.01,0.02,1.14,73.0,1.0
395263,"N",-0.62,0.7,3.6,92.0,1.0
323089,"N",1.17,2.15,3.67,66.0,1.0
389768,"H",-0.03,-0.07,0.78,52.0,1.0
110468,"H",0.03,0.08,0.51,48.0,1.0
294722,"H",-0.41,-0.26,0.7,33.0,1.0
143311,"C",0.38,0.3,1.14,97.0,1.0
369929,"N",0.45,0.28,3.22,169.0,1.0
175597,"N",1.26,-0.38,4.67,56.0,1.0
153525,"C",0.26,0.15,1.2,30.0,1.0
153525,"H",-0.12,-0.15,0.67,31.0,1.0
264933,"N",0.24,0.31,4.25,111.0,1.0
469757,"C",0.55,0.49,1.52,49.0,1.0
432351,"C",-0.4,-0.26,1.46,150.0,1.0
138521,"N",-0.2,-0.05,4.07,102.0,1.0
434635,"N",-0.76,-0.0,3.0,62.0,1.0
99466,"H",0.12,-0.02,0.58,108.0,1.0
470007,"N",0.94,0.16,2.61,48.0,1.0
47672,"H",0.04,-0.16,0.8,95.0,1.0
412577,"C",0.02,0.06,1.92,182.0,1.0
100109,"C",0.69,0.36,1.34,59.0,1.0
300972,"C",0.38,0.32,1.42,70.0,1.0
130259,"N",1.22,0.71,4.3,54.0,1.0
81135,"H",-0.12,-0.12,0.64,87.0,1.0
460898,"N",-1.13,0.77,3.93,43.0,1.0
53748,"N",-1.3,-1.74,4.34,57.0,1.0
449446,"N",-0.85,1.18,6.2,101.0,1.0
16391,"H",-0.01,-0.07,0.58,165.0,1.0
87059,"H",-0.01,-0.05,0.69,171.0,1.0
18462,"N",6.44,6.9,4.09,115.0,1.0
56521,"N",0.69,0.92,2.76,102.0,1.0
461296,"H",-0.02,0.03,0.57,63.0,1.0
264299,"C",0.19,0.01,1.39,48.0,1.0
285732,"N",6.61,6.94,2.72,85.0,1.0
283986,"N",-1.81,-0.19,3.63,58.0,1.0
74785,"H",-0.1,-0.09,0.58,80.0,1.0
54382,"H",0.5,0.32,0.72,65.0,1.0
285420,"H",-0.16,-0.16,0.53,69.0,1.0
349640,"N",-0.74,0.14,3.67,93.0,1.0
190892,"N",2.15,0.91,4.15,51.0,1.0
307559,"N",-3.84,1.32,5.52,17.0,1.0
431842,"H",-0.02,-0.07,0.74,110.0,1.0
109579,"C",0.13,0.13,1.11,76.0,1.0
210635,"H",-0.08,0.06,0.45,105.0,1.0
205737,"H",0.05,0.1,0.82,115.0,1.0
162842,"C",-0.07,-0.3,1.44,99.0,1.0
149884,"C",0.28,0.21,0.99,28.0,1.0
84326,"N",-0.26,-0.44,4.06,82.0,1.0
72803,"C",-2.31,-2.39,1.09,57.0,0.0
470407,"N",0.94,0.16,2.61,48.0,1.0
301245,"H",0.12,-0.02,0.61,144.0,1.0
19435,"H",-0.14,-0.06,0.61,238.0,1.0
237183,"N",-0.25,-0.64,3.63,143.0,1.0
324644,"N",-0.04,-0.63,3.08,108.0,1.0
110817,"H",-0.16,-0.03,0.29,21.0,1.0
329881,"N",3.38,1.56,4.44,17.0,1.0
303150,"H",-0.05,0.06,0.53,62.0,1.0
303752,"N",-0.38,-0.55,2.11,38.0,1.0
358346,"C",-0.25,-0.2,1.04,109.0,1.0
270275,"N",0.55,-0.02,2.68,75.0,1.0
162468,"H",0.13,-0.02,0.59,103.0,1.0
229384,"C",-0.9,-0.83,1.56,128.0,1.0
69072,"H",-0.02,0.04,0.61,112.0,1.0
83421,"H",-0.01,-0.05,0.56,58.0,1.0
62723,"H",-0.16,-0.2,0.34,39.0,1.0
446427,"C",0.5,0.34,1.92,71.0,1.0
321479,"C",-0.08,0.1,1.18,19.0,1.0
230481,"N",-0.35,-0.02,3.53,96.0,1.0
49880,"H",0.01,-0.03,0.61,90.0,1.0
405516,"N",1.56,1.76,1.45,16.0,1.0
24853,"N",-2.23,0.06,4.29,136.0,1.0
60689,"H",0.04,0.01,0.24,31.0,1.0
24514,"H",0.04,-0.03,0.48,75.0,1.0
292208,"H",-0.01,-0.06,0.58,99.0,1.0
197764,"N",1.12,0.79,2.62,79.0,1.0
165803,"H",0.13,-0.01,0.56,67.0,1.0
136784,"N",-1.58,-1.67,2.12,66.0,1.0
453507,"H",0.13,0.15,0.3,27.0,1.0
353188,"C",0.39,0.3,1.06,59.0,1.0
152850,"N",1.23,0.59,3.5,29.0,1.0
312971,"C",-0.43,-0.39,1.48,143.0,1.0
204057,"N",0.27,0.69,3.67,137.0,1.0
245505,"N",-0.34,0.27,3.33,103.0,1.0
160700,"N",0.65,-0.63,4.02,90.0,1.0
149838,"N",-0.89,0.23,3.02,29.0,1.0
492558,"H",0.07,-0.02,0.6,55.0,1.0
251101,"N",-0.48,-0.19,3.6,68.0,1.0
20970,"H",0.03,-0.03,0.55,90.0,1.0
114085,"H",0.01,0.01,0.21,108.0,1.0
343682,"H",-0.18,-0.03,0.55,61.0,1.0
150999,"H",-0.2,-0.2,0.56,30.0,1.0
143016,"H",-0.38,-0.14,0.58,88.0,1.0
348444,"C",0.07,-0.05,1.01,82.0,1.0
192182,"H",0.03,-0.02,0.47,74.0,1.0
72803,"H",-0.08,-0.08,0.88,57.0,1.0
144345,"C",0.11,-0.02,1.47,72.0,1.0
28590,"H",-0.07,0.06,0.26,22.0,1.0
338694,"N",0.29,0.09,4.19,234.0,1.0
118308,"H",-0.08,-0.12,0.67,21.0,1.0
257959,"N",-0.0,1.22,3.78,90.0,1.0
181103,"C",-0.11,0.06,1.56,87.0,1.0
174014,"H",-0.29,-0.1,0.53,81.0,1.0
118283,"H",0.1,-0.05,0.64,22.0,1.0
112976,"C",-2.03,-1.6,3.01,122.0,0.0
88218,"H",0.03,0.03,0.66,56.0,1.0
364279,"H",0.12,-0.02,0.72,147.0,1.0
49048,"C",0.31,0.38,1.15,103.0,1.0
116940,"H",0.03,-0.15,0.75,143.0,1.0
435271,"C",-0.42,-0.3,1.45,144.0,1.0
70407,"H",0.44,0.12,0.63,126.0,1.0
427795,"H",0.19,-0.18,0.67,31.0,1.0
426820,"H",-0.03,-0.06,0.68,156.0,1.0
340136,"C",-3.2,-2.75,1.44,157.0,0.0
53938,"C",-0.01,-0.05,1.21,79.0,1.0
181035,"H",0.08,0.01,0.6,58.0,1.0
49846,"N",0.33,1.38,2.51,33.0,1.0
152438,"H",-0.29,-0.27,0.57,29.0,1.0
236709,"N",0.74,1.12,4.29,127.0,1.0
291886,"N",-0.08,-0.09,3.87,56.0,1.0
334890,"C",0.14,0.12,1.14,61.0,1.0
461512,"N",-0.54,0.07,3.47,82.0,1.0
338044,"H",0.05,-0.04,0.67,146.0,1.0
294889,"H",0.06,0.15,0.39,19.0,1.0
379144,"H",0.02,-0.11,0.58,66.0,1.0
116540,"N",-0.84,-0.46,2.52,65.0,1.0
412404,"H",-0.12,-0.14,0.42,82.0,1.0
211872,"H",0.12,0.06,0.73,109.0,1.0
238004,"N",-0.27,0.09,2.71,71.0,1.0
352705,"N",-0.7,-0.36,2.75,93.0,1.0
454698,"C",-0.02,0.03,1.59,81.0,1.0
89173,"N",0.47,0.7,4.82,69.0,1.0
86663,"N",0.2,-0.65,2.47,55.0,1.0
154505,"N",0.43,0.25,3.92,155.0,1.0
121915,"N",0.04,0.04,2.65,102.0,1.0
27844,"N",-0.36,0.06,5.17,75.0,1.0
49261,"N",0.08,-0.26,4.1,81.0,1.0
169116,"H",0.03,-0.17,0.68,91.0,1.0
67251,"N",0.23,0.41,4.3,126.0,1.0
407700,"H",-0.05,0.03,0.71,109.0,1.0
183247,"H",0.06,-0.02,0.56,89.0,1.0
170363,"H",-0.0,-0.14,0.62,114.0,1.0
410758,"N",-0.99,1.11,4.15,23.0,1.0
172193,"C",0.14,0.11,1.11,135.0,1.0
56826,"N",0.29,-0.61,4.21,100.0,1.0
359411,"H",0.12,-0.05,0.73,165.0,1.0
373983,"H",0.06,0.13,0.5,105.0,1.0
133950,"H",-0.0,0.0,0.57,108.0,1.0
152574,"C",0.06,0.18,1.39,37.0,1.0
150332,"H",0.19,-0.01,0.52,95.0,1.0
333612,"N",0.22,0.89,3.87,56.0,1.0
365175,"H",0.2,0.06,0.46,217.0,1.0
352586,"N",-0.13,1.31,4.72,28.0,1.0
469557,"N",0.94,0.16,2.61,48.0,1.0
264078,"N",-1.32,0.59,4.33,109.0,1.0
327288,"N",0.53,0.13,3.36,95.0,1.0
217337,"H",-0.04,-0.03,0.58,106.0,1.0
46613,"N",0.07,2.46,3.95,62.0,1.0
95016,"C",-0.07,0.04,1.06,79.0,1.0
136457,"C",0.3,0.16,1.11,78.0,1.0
369929,"H",-0.03,-0.11,0.66,169.0,1.0
429906,"C",-0.09,-0.22,1.38,168.0,1.0
34785,"N",0.79,-0.72,3.95,77.0,1.0
280115,"C",-0.75,-1.07,1.4,134.0,1.0
295781,"N",0.22,-0.25,3.08,97.0,1.0
434048,"H",-0.13,-0.08,0.3,45.0,1.0
37702,"N",1.29,0.54,4.5,144.0,1.0
204057,"H",0.13,0.03,0.55,137.0,1.0
473063,"C",0.28,-0.21,0.81,100.0,1.0
468043,"H",-0.01,0.02,0.55,94.0,1.0
196071,"N",-0.84,-0.64,2.26,65.0,1.0
51168,"N",-1.67,0.16,4.23,121.0,1.0
322665,"N",-1.24,-0.39,1.78,36.0,1.0
460751,"H",-0.03,-0.23,0.61,15.0,1.0
58921,"H",0.07,0.08,0.61,102.0,1.0
215002,"H",0.16,0.04,0.59,123.0,1.0
173623,"H",-0.1,-0.14,0.47,78.0,1.0
477123,"H",-0.02,0.01,0.22,19.0,1.0
185949,"C",0.33,0.31,1.14,53.0,1.0
463407,"H",0.13,0.02,0.82,185.0,1.0
176205,"N",-0.68,0.03,3.37,66.0,1.0
46683,"H",-0.13,0.01,0.57,59.0,1.0
104204,"H",-0.04,-0.07,0.72,107.0,1.0
191146,"C",0.53,0.03,1.4,128.0,1.0
410241,"C",-0.03,-0.2,1.08,91.0,1.0
293286,"H",0.02,-0.01,0.57,154.0,1.0
16391,"N",-0.52,-0.7,4.36,165.0,1.0
216683,"H",-0.05,-0.11,0.48,67.0,1.0
436982,"N",0.45,-0.42,3.42,140.0,1.0
364968,"H",0.0,-0.02,0.53,88.0,1.0
354867,"N",-0.4,-0.3,2.07,40.0,1.0
184758,"H",-0.12,0.02,0.49,52.0,1.0
339668,"N",0.14,-0.23,4.59,104.0,1.0
222858,"H",-0.0,-0.13,0.53,60.0,1.0
198945,"C",-0.2,0.07,1.13,55.0,1.0
276575,"H",0.29,-0.05,0.68,135.0,1.0
327760,"H",-0.56,-0.39,0.41,64.0,1.0
387803,"N",1.14,0.54,4.02,25.0,1.0
459978,"N",-0.93,-0.24,4.19,87.0,1.0
194236,"C",0.31,-0.57,1.93,38.0,1.0
59700,"H",0.16,0.06,0.71,61.0,1.0
324525,"H",-0.13,-0.1,0.48,108.0,1.0
196443,"C",-0.03,-0.31,1.07,78.0,1.0
136861,"N",1.01,0.34,3.5,91.0,1.0
161187,"C",0.12,0.23,1.3,37.0,1.0
230592,"N",2.05,2.04,3.33,139.0,1.0
296370,"C",0.23,0.04,1.37,117.0,1.0
130441,"C",0.36,-0.46,2.67,109.0,1.0
15108,"N",-3.21,-0.99,4.28,96.0,1.0
114367,"N",-0.15,-0.15,2.92,105.0,1.0
88279,"C",0.46,0.22,1.27,69.0,1.0
470707,"C",0.55,0.49,1.52,49.0,1.0
110113,"H",0.23,0.1,0.61,103.0,1.0
190160,"N",0.23,0.55,3.93,58.0,1.0
379684,"C",0.28,-0.18,2.54,59.0,1.0
450023,"C",0.57,0.5,1.28,38.0,1.0
402465,"H",-0.03,-0.03,0.59,57.0,1.0
449925,"H",-0.02,-0.01,0.54,93.0,1.0
146822,"H",-0.02,-0.01,0.65,84.0,1.0
296288,"N",-0.9,-0.3,3.78,73.0,1.0
183186,"N",-0.31,-0.37,2.8,53.0,1.0
150953,"H",-0.22,-0.16,0.64,32.0,1.0
33626,"H",-0.05,0.06,0.45,52.0,1.0
251265,"N",0.62,-0.32,4.84,104.0,1.0
409218,"N",0.15,0.56,2.93,39.0,1.0
59589,"N",-0.72,-0.62,3.41,93.0,1.0
89586,"H",-0.14,-0.13,0.19,27.0,1.0
285579,"N",-0.43,-0.01,3.48,139.0,1.0
160416,"H",-0.0,0.03,0.45,61.0,1.0
367402,"C",-0.79,-0.81,0.67,52.0,1.0
424780,"N",0.31,0.5,3.67,28.0,1.0
246227,"H",0.18,0.03,0.68,111.0,1.0
286287,"C",-3.58,-3.6,1.36,67.0,0.0
46217,"N",1.23,0.03,4.15,81.0,1.0
253061,"C",0.11,-1.2,10.89,138.0,0.0
335403,"C",-0.09,-0.16,1.11,83.0,1.0
460700,"H",0.11,0.03,0.66,20.0,1.0
188947,"C",0.46,0.35,1.28,67.0,1.0
